"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"2902","NCN29","OUT013","2181.28891357504"
"2903","NCC19","OUT045","2181.28891357504"
"2904","FDR56","OUT035","2181.28891357504"
"2905","FDZ43","OUT049","2181.28891357504"
"2906","FDJ32","OUT010","2181.28891357504"
"2907","DRH03","OUT017","2181.28891357504"
"2908","NCZ54","OUT035","2181.28891357504"
"2909","FDE26","OUT017","2181.28891357504"
"2910","FDS03","OUT045","2181.28891357504"
"2911","DRZ24","OUT019","2181.28891357504"
"2912","FDO48","OUT027","2181.28891357504"
"2913","FDW39","OUT049","2181.28891357504"
"2914","NCK05","OUT049","2181.28891357504"
"2915","NCK30","OUT017","2181.28891357504"
"2916","FDT27","OUT018","2181.28891357504"
"2917","FDS08","OUT019","2181.28891357504"
"2918","NCJ19","OUT049","2181.28891357504"
"2919","FDC58","OUT045","2181.28891357504"
"2920","DRE37","OUT013","2181.28891357504"
"2921","FDW02","OUT035","2181.28891357504"
"2922","FDJ02","OUT010","2181.28891357504"
"2923","FDX09","OUT045","2181.28891357504"
"2924","FDT31","OUT010","2181.28891357504"
"2925","FDI24","OUT049","2181.28891357504"
"2926","FDY09","OUT045","2181.28891357504"
"2927","FDV28","OUT045","2181.28891357504"
"2928","DRM47","OUT049","2181.28891357504"
"2929","FDT52","OUT019","2181.28891357504"
"2930","FDI48","OUT018","2181.28891357504"
"2931","FDY55","OUT017","2181.28891357504"
"2932","FDU48","OUT013","2181.28891357504"
"2933","FDN25","OUT045","2181.28891357504"
"2934","FDP20","OUT049","2181.28891357504"
"2935","FDJ15","OUT013","2181.28891357504"
"2936","FDD04","OUT018","2181.28891357504"
"2937","FDY58","OUT045","2181.28891357504"
"2938","FDR37","OUT018","2181.28891357504"
"2939","FDF44","OUT013","2181.28891357504"
"2940","FDD32","OUT045","2181.28891357504"
"2941","FDR57","OUT017","2181.28891357504"
"2942","DRG39","OUT027","2181.28891357504"
"2943","FDX15","OUT017","2181.28891357504"
"2944","DRN37","OUT045","2181.28891357504"
"2945","FDW40","OUT027","2181.28891357504"
"2946","FDB32","OUT049","2181.28891357504"
"2947","FDM40","OUT018","2181.28891357504"
"2948","FDE39","OUT027","2181.28891357504"
"2949","DRH49","OUT017","2181.28891357504"
"2950","FDT46","OUT049","2181.28891357504"
"2951","NCF06","OUT035","2181.28891357504"
"2952","FDP07","OUT017","2181.28891357504"
"2953","FDC04","OUT013","2181.28891357504"
"2954","FDZ32","OUT017","2181.28891357504"
"2955","FDD50","OUT045","2181.28891357504"
"2956","FDU56","OUT017","2181.28891357504"
"2957","FDV34","OUT017","2181.28891357504"
"2958","NCY41","OUT013","2181.28891357504"
"2959","NCK18","OUT046","2181.28891357504"
"2960","DRH25","OUT049","2181.28891357504"
"2961","FDT57","OUT046","2181.28891357504"
"2962","FDV56","OUT018","2181.28891357504"
"2963","FDV12","OUT045","2181.28891357504"
"2964","FDN52","OUT017","2181.28891357504"
"2965","FDX38","OUT035","2181.28891357504"
"2966","FDE47","OUT018","2181.28891357504"
"2967","NCO07","OUT013","2181.28891357504"
"2968","FDV09","OUT027","2181.28891357504"
"2969","FDZ23","OUT019","2181.28891357504"
"2970","DRH51","OUT018","2181.28891357504"
"2971","NCY54","OUT045","2181.28891357504"
"2972","DRG49","OUT013","2181.28891357504"
"2973","NCC19","OUT049","2181.28891357504"
"2974","NCV53","OUT045","2181.28891357504"
"2975","FDZ47","OUT019","2181.28891357504"
"2976","NCO26","OUT018","2181.28891357504"
"2977","NCP02","OUT045","2181.28891357504"
"2978","NCW30","OUT018","2181.28891357504"
"2979","NCN55","OUT046","2181.28891357504"
"2980","FDB20","OUT010","2181.28891357504"
"2981","DRL11","OUT013","2181.28891357504"
"2982","DRD60","OUT045","2181.28891357504"
"2983","FDW14","OUT010","2181.28891357504"
"2984","FDL27","OUT010","2181.28891357504"
"2985","FDU09","OUT018","2181.28891357504"
"2986","DRH36","OUT027","2181.28891357504"
"2987","FDP34","OUT027","2181.28891357504"
"2988","FDE04","OUT017","2181.28891357504"
"2989","FDZ57","OUT027","2181.28891357504"
"2990","FDF02","OUT010","2181.28891357504"
"2991","FDG28","OUT045","2181.28891357504"
"2992","NCI31","OUT046","2181.28891357504"
"2993","FDT43","OUT013","2181.28891357504"
"2994","FDU20","OUT046","2181.28891357504"
"2995","FDD53","OUT013","2181.28891357504"
"2996","FDW15","OUT045","2181.28891357504"
"2997","NCT53","OUT045","2181.28891357504"
"2998","NCG55","OUT027","2181.28891357504"
"2999","FDD48","OUT035","2181.28891357504"
"3000","FDG47","OUT049","2181.28891357504"
"3001","FDI21","OUT017","2181.28891357504"
"3002","FDT27","OUT017","2181.28891357504"
"3003","DRO35","OUT013","2181.28891357504"
"3004","FDD33","OUT017","2181.28891357504"
"3005","FDC04","OUT035","2181.28891357504"
"3006","FDY34","OUT013","2181.28891357504"
"3007","DRJ49","OUT049","2181.28891357504"
"3008","FDE05","OUT049","2181.28891357504"
"3009","FDU31","OUT017","2181.28891357504"
"3010","NCN19","OUT027","2181.28891357504"
"3011","FDK56","OUT027","2181.28891357504"
"3012","FDK58","OUT017","2181.28891357504"
"3013","NCJ42","OUT035","2181.28891357504"
"3014","FDZ34","OUT027","2181.28891357504"
"3015","FDA52","OUT018","2181.28891357504"
"3016","NCR29","OUT013","2181.28891357504"
"3017","FDT48","OUT035","2181.28891357504"
"3018","DRJ51","OUT019","2181.28891357504"
"3019","NCS54","OUT046","2181.28891357504"
"3020","FDV01","OUT035","2181.28891357504"
"3021","DRG51","OUT027","2181.28891357504"
"3022","NCG42","OUT013","2181.28891357504"
"3023","FDA51","OUT049","2181.28891357504"
"3024","FDV19","OUT010","2181.28891357504"
"3025","NCT18","OUT045","2181.28891357504"
"3026","NCS41","OUT045","2181.28891357504"
"3027","FDO03","OUT046","2181.28891357504"
"3028","FDL12","OUT010","2181.28891357504"
"3029","FDY37","OUT010","2181.28891357504"
"3030","FDI58","OUT049","2181.28891357504"
"3031","FDT28","OUT018","2181.28891357504"
"3032","NCC42","OUT010","2181.28891357504"
"3033","FDO01","OUT017","2181.28891357504"
"3034","FDJ02","OUT013","2181.28891357504"
"3035","FDQ04","OUT018","2181.28891357504"
"3036","DRL47","OUT013","2181.28891357504"
"3037","FDZ32","OUT035","2181.28891357504"
"3038","FDC35","OUT035","2181.28891357504"
"3039","FDX14","OUT045","2181.28891357504"
"3040","FDZ35","OUT013","2181.28891357504"
"3041","FDL14","OUT013","2181.28891357504"
"3042","FDO04","OUT049","2181.28891357504"
"3043","DRK11","OUT017","2181.28891357504"
"3044","FDB44","OUT018","2181.28891357504"
"3045","FDZ50","OUT049","2181.28891357504"
"3046","FDI12","OUT027","2181.28891357504"
"3047","FDU43","OUT017","2181.28891357504"
"3048","FDD58","OUT010","2181.28891357504"
"3049","FDB27","OUT017","2181.28891357504"
"3050","FDB04","OUT018","2181.28891357504"
"3051","NCO17","OUT013","2181.28891357504"
"3052","FDL12","OUT017","2181.28891357504"
"3053","DRJ13","OUT049","2181.28891357504"
"3054","FDD57","OUT045","2181.28891357504"
"3055","FDW19","OUT035","2181.28891357504"
"3056","DRD27","OUT018","2181.28891357504"
"3057","FDH27","OUT027","2181.28891357504"
"3058","NCW30","OUT027","2181.28891357504"
"3059","FDR40","OUT018","2181.28891357504"
"3060","FDG05","OUT013","2181.28891357504"
"3061","NCY41","OUT019","2181.28891357504"
"3062","FDI38","OUT018","2181.28891357504"
"3063","FDR20","OUT046","2181.28891357504"
"3064","FDE09","OUT017","2181.28891357504"
"3065","FDN50","OUT019","2181.28891357504"
"3066","DRF27","OUT045","2181.28891357504"
"3067","DRF51","OUT013","2181.28891357504"
"3068","NCO02","OUT019","2181.28891357504"
"3069","FDB51","OUT027","2181.28891357504"
"3070","FDJ50","OUT013","2181.28891357504"
"3071","FDN52","OUT013","2181.28891357504"
"3072","FDX14","OUT013","2181.28891357504"
"3073","FDT27","OUT019","2181.28891357504"
"3074","FDV10","OUT013","2181.28891357504"
"3075","FDU33","OUT046","2181.28891357504"
"3076","FDU58","OUT046","2181.28891357504"
"3077","NCP42","OUT027","2181.28891357504"
"3078","FDL51","OUT027","2181.28891357504"
"3079","DRH15","OUT027","2181.28891357504"
"3080","FDU16","OUT017","2181.28891357504"
"3081","FDW15","OUT017","2181.28891357504"
"3082","FDQ44","OUT045","2181.28891357504"
"3083","NCI06","OUT027","2181.28891357504"
"3084","DRK23","OUT019","2181.28891357504"
"3085","FDC28","OUT035","2181.28891357504"
"3086","NCY17","OUT019","2181.28891357504"
"3087","NCV05","OUT018","2181.28891357504"
"3088","FDM34","OUT019","2181.28891357504"
"3089","DRD60","OUT027","2181.28891357504"
"3090","FDT38","OUT046","2181.28891357504"
"3091","FDQ57","OUT018","2181.28891357504"
"3092","FDE59","OUT027","2181.28891357504"
"3093","NCM43","OUT046","2181.28891357504"
"3094","DRI51","OUT049","2181.28891357504"
"3095","NCG30","OUT017","2181.28891357504"
"3096","NCK54","OUT035","2181.28891357504"
"3097","FDQ16","OUT019","2181.28891357504"
"3098","FDI36","OUT013","2181.28891357504"
"3099","FDX16","OUT027","2181.28891357504"
"3100","FDA34","OUT046","2181.28891357504"
"3101","FDJ48","OUT018","2181.28891357504"
"3102","FDU47","OUT035","2181.28891357504"
"3103","FDS39","OUT046","2181.28891357504"
"3104","FDD11","OUT046","2181.28891357504"
"3105","FDM16","OUT027","2181.28891357504"
"3106","FDU56","OUT018","2181.28891357504"
"3107","FDQ32","OUT017","2181.28891357504"
"3108","DRK35","OUT013","2181.28891357504"
"3109","FDA58","OUT049","2181.28891357504"
"3110","DRG48","OUT019","2181.28891357504"
"3111","FDT59","OUT010","2181.28891357504"
"3112","FDQ31","OUT019","2181.28891357504"
"3113","FDS51","OUT018","2181.28891357504"
"3114","FDW32","OUT027","2181.28891357504"
"3115","FDI15","OUT027","2181.28891357504"
"3116","NCV30","OUT017","2181.28891357504"
"3117","DRG25","OUT049","2181.28891357504"
"3118","FDT02","OUT013","2181.28891357504"
"3119","FDO33","OUT027","2181.28891357504"
"3120","FDP38","OUT035","2181.28891357504"
"3121","FDZ45","OUT035","2181.28891357504"
"3122","NCA54","OUT027","2181.28891357504"
"3123","FDU33","OUT017","2181.28891357504"
"3124","FDN58","OUT017","2181.28891357504"
"3125","FDI05","OUT045","2181.28891357504"
"3126","FDM57","OUT019","2181.28891357504"
"3127","NCS42","OUT027","2181.28891357504"
"3128","FDB57","OUT045","2181.28891357504"
"3129","FDC03","OUT045","2181.28891357504"
"3130","FDZ58","OUT013","2181.28891357504"
"3131","NCK29","OUT045","2181.28891357504"
"3132","NCR53","OUT045","2181.28891357504"
"3133","FDE26","OUT027","2181.28891357504"
"3134","FDU52","OUT049","2181.28891357504"
"3135","FDE41","OUT027","2181.28891357504"
"3136","FDU38","OUT018","2181.28891357504"
"3137","FDA52","OUT017","2181.28891357504"
"3138","FDW46","OUT046","2181.28891357504"
"3139","DRI59","OUT035","2181.28891357504"
"3140","FDT38","OUT035","2181.28891357504"
"3141","FDL33","OUT018","2181.28891357504"
"3142","FDQ01","OUT027","2181.28891357504"
"3143","FDJ08","OUT046","2181.28891357504"
"3144","FDQ47","OUT049","2181.28891357504"
"3145","NCZ18","OUT013","2181.28891357504"
"3146","FDE29","OUT017","2181.28891357504"
"3147","FDF10","OUT027","2181.28891357504"
"3148","FDC48","OUT049","2181.28891357504"
"3149","FDY58","OUT013","2181.28891357504"
"3150","NCX30","OUT010","2181.28891357504"
"3151","FDV11","OUT013","2181.28891357504"
"3152","FDT46","OUT046","2181.28891357504"
"3153","DRD01","OUT019","2181.28891357504"
"3154","FDQ11","OUT013","2181.28891357504"
"3155","NCM41","OUT017","2181.28891357504"
"3156","NCC55","OUT013","2181.28891357504"
"3157","FDG45","OUT027","2181.28891357504"
"3158","NCQ54","OUT049","2181.28891357504"
"3159","FDM34","OUT045","2181.28891357504"
"3160","FDD17","OUT019","2181.28891357504"
"3161","FDN38","OUT027","2181.28891357504"
"3162","FDB53","OUT018","2181.28891357504"
"3163","NCL06","OUT035","2181.28891357504"
"3164","NCV18","OUT019","2181.28891357504"
"3165","FDX25","OUT013","2181.28891357504"
"3166","FDB39","OUT046","2181.28891357504"
"3167","FDC33","OUT049","2181.28891357504"
"3168","NCO14","OUT018","2181.28891357504"
"3169","FDA58","OUT027","2181.28891357504"
"3170","NCQ02","OUT017","2181.28891357504"
"3171","NCR53","OUT017","2181.28891357504"
"3172","FDN52","OUT046","2181.28891357504"
"3173","FDG26","OUT046","2181.28891357504"
"3174","FDE23","OUT027","2181.28891357504"
"3175","DRI37","OUT013","2181.28891357504"
"3176","DRH37","OUT018","2181.28891357504"
"3177","FDO01","OUT035","2181.28891357504"
"3178","FDK45","OUT049","2181.28891357504"
"3179","FDP23","OUT049","2181.28891357504"
"3180","FDM33","OUT035","2181.28891357504"
"3181","FDD36","OUT017","2181.28891357504"
"3182","FDL56","OUT017","2181.28891357504"
"3183","FDT27","OUT010","2181.28891357504"
"3184","FDG52","OUT017","2181.28891357504"
"3185","NCL42","OUT035","2181.28891357504"
"3186","DRJ24","OUT046","2181.28891357504"
"3187","FDV38","OUT046","2181.28891357504"
"3188","FDT35","OUT045","2181.28891357504"
"3189","FDY51","OUT045","2181.28891357504"
"3190","FDC37","OUT017","2181.28891357504"
"3191","NCP43","OUT013","2181.28891357504"
"3192","FDO33","OUT045","2181.28891357504"
"3193","FDW04","OUT018","2181.28891357504"
"3194","NCC31","OUT046","2181.28891357504"
"3195","FDK22","OUT049","2181.28891357504"
"3196","FDJ50","OUT017","2181.28891357504"
"3197","FDV13","OUT017","2181.28891357504"
"3198","DRL60","OUT017","2181.28891357504"
"3199","FDW03","OUT017","2181.28891357504"
"3200","FDY27","OUT035","2181.28891357504"
"3201","FDB39","OUT027","2181.28891357504"
"3202","FDU59","OUT045","2181.28891357504"
"3203","FDZ57","OUT049","2181.28891357504"
"3204","FDO21","OUT049","2181.28891357504"
"3205","FDS43","OUT018","2181.28891357504"
"3206","FDU28","OUT010","2181.28891357504"
"3207","FDC51","OUT010","2181.28891357504"
"3208","FDW16","OUT010","2181.28891357504"
"3209","FDP32","OUT010","2181.28891357504"
"3210","FDB60","OUT019","2181.28891357504"
"3211","NCQ30","OUT046","2181.28891357504"
"3212","FDD26","OUT049","2181.28891357504"
"3213","FDI44","OUT045","2181.28891357504"
"3214","DRH23","OUT046","2181.28891357504"
"3215","FDO44","OUT046","2181.28891357504"
"3216","FDG04","OUT046","2181.28891357504"
"3217","FDM32","OUT027","2181.28891357504"
"3218","FDM09","OUT013","2181.28891357504"
"3219","FDZ47","OUT013","2181.28891357504"
"3220","FDM40","OUT027","2181.28891357504"
"3221","FDY48","OUT017","2181.28891357504"
"3222","NCM30","OUT045","2181.28891357504"
"3223","FDX36","OUT010","2181.28891357504"
"3224","DRF03","OUT017","2181.28891357504"
"3225","FDN51","OUT049","2181.28891357504"
"3226","FDM57","OUT049","2181.28891357504"
"3227","FDB35","OUT049","2181.28891357504"
"3228","FDY13","OUT027","2181.28891357504"
"3229","FDA37","OUT017","2181.28891357504"
"3230","NCX53","OUT017","2181.28891357504"
"3231","FDD59","OUT018","2181.28891357504"
"3232","FDX10","OUT019","2181.28891357504"
"3233","FDC03","OUT018","2181.28891357504"
"3234","FDW43","OUT035","2181.28891357504"
"3235","FDW10","OUT046","2181.28891357504"
"3236","FDY14","OUT027","2181.28891357504"
"3237","FDV43","OUT045","2181.28891357504"
"3238","FDO40","OUT013","2181.28891357504"
"3239","FDP46","OUT027","2181.28891357504"
"3240","NCE43","OUT019","2181.28891357504"
"3241","FDD05","OUT035","2181.28891357504"
"3242","FDJ60","OUT010","2181.28891357504"
"3243","DRE27","OUT018","2181.28891357504"
"3244","FDO11","OUT035","2181.28891357504"
"3245","DRG11","OUT027","2181.28891357504"
"3246","FDK33","OUT010","2181.28891357504"
"3247","DRM23","OUT045","2181.28891357504"
"3248","FDJ02","OUT027","2181.28891357504"
"3249","NCZ05","OUT045","2181.28891357504"
"3250","NCL30","OUT013","2181.28891357504"
"3251","FDZ19","OUT018","2181.28891357504"
"3252","FDM45","OUT049","2181.28891357504"
"3253","FDO36","OUT046","2181.28891357504"
"3254","NCK31","OUT045","2181.28891357504"
"3255","DRJ37","OUT045","2181.28891357504"
"3256","FDP24","OUT018","2181.28891357504"
"3257","FDF46","OUT013","2181.28891357504"
"3258","FDX46","OUT019","2181.28891357504"
"3259","NCL18","OUT045","2181.28891357504"
"3260","FDJ26","OUT013","2181.28891357504"
"3261","FDJ07","OUT045","2181.28891357504"
"3262","FDY15","OUT013","2181.28891357504"
"3263","DRG01","OUT045","2181.28891357504"
"3264","FDF58","OUT045","2181.28891357504"
"3265","FDZ14","OUT019","2181.28891357504"
"3266","FDP31","OUT049","2181.28891357504"
"3267","FDH45","OUT013","2181.28891357504"
"3268","FDA09","OUT010","2181.28891357504"
"3269","FDW31","OUT035","2181.28891357504"
"3270","FDA57","OUT046","2181.28891357504"
"3271","NCE55","OUT035","2181.28891357504"
"3272","FDC17","OUT019","2181.28891357504"
"3273","FDC59","OUT013","2181.28891357504"
"3274","FDA22","OUT013","2181.28891357504"
"3275","FDK52","OUT035","2181.28891357504"
"3276","NCM26","OUT046","2181.28891357504"
"3277","NCT53","OUT035","2181.28891357504"
"3278","FDW45","OUT018","2181.28891357504"
"3279","NCI18","OUT035","2181.28891357504"
"3280","FDE38","OUT018","2181.28891357504"
"3281","FDF08","OUT019","2181.28891357504"
"3282","FDY58","OUT010","2181.28891357504"
"3283","FDF58","OUT019","2181.28891357504"
"3284","FDX39","OUT017","2181.28891357504"
"3285","FDB44","OUT049","2181.28891357504"
"3286","FDF28","OUT013","2181.28891357504"
"3287","FDE39","OUT013","2181.28891357504"
"3288","FDT37","OUT018","2181.28891357504"
"3289","FDZ45","OUT017","2181.28891357504"
"3290","FDO40","OUT035","2181.28891357504"
"3291","FDM57","OUT027","2181.28891357504"
"3292","DRG36","OUT017","2181.28891357504"
"3293","FDY36","OUT010","2181.28891357504"
"3294","DRL60","OUT027","2181.28891357504"
"3295","FDS25","OUT019","2181.28891357504"
"3296","DRF49","OUT027","2181.28891357504"
"3297","FDP16","OUT045","2181.28891357504"
"3298","FDS60","OUT049","2181.28891357504"
"3299","FDU15","OUT027","2181.28891357504"
"3300","FDK43","OUT046","2181.28891357504"
"3301","FDN25","OUT046","2181.28891357504"
"3302","FDE53","OUT049","2181.28891357504"
"3303","FDB22","OUT013","2181.28891357504"
"3304","FDE39","OUT017","2181.28891357504"
"3305","FDX35","OUT035","2181.28891357504"
"3306","NCG54","OUT049","2181.28891357504"
"3307","FDH27","OUT035","2181.28891357504"
"3308","NCK42","OUT013","2181.28891357504"
"3309","FDS25","OUT049","2181.28891357504"
"3310","FDI10","OUT018","2181.28891357504"
"3311","FDU35","OUT035","2181.28891357504"
"3312","FDI04","OUT017","2181.28891357504"
"3313","DRK23","OUT035","2181.28891357504"
"3314","FDB53","OUT019","2181.28891357504"
"3315","FDY02","OUT049","2181.28891357504"
"3316","FDM60","OUT035","2181.28891357504"
"3317","NCJ31","OUT010","2181.28891357504"
"3318","DRP35","OUT017","2181.28891357504"
"3319","NCQ30","OUT018","2181.28891357504"
"3320","DRL11","OUT010","2181.28891357504"
"3321","FDU01","OUT013","2181.28891357504"
"3322","FDR39","OUT035","2181.28891357504"
"3323","FDO08","OUT046","2181.28891357504"
"3324","FDC02","OUT045","2181.28891357504"
"3325","NCZ29","OUT035","2181.28891357504"
"3326","FDF29","OUT010","2181.28891357504"
"3327","FDZ23","OUT017","2181.28891357504"
"3328","NCU53","OUT018","2181.28891357504"
"3329","NCW30","OUT013","2181.28891357504"
"3330","NCM26","OUT027","2181.28891357504"
"3331","FDV50","OUT027","2181.28891357504"
"3332","FDW15","OUT049","2181.28891357504"
"3333","FDI35","OUT027","2181.28891357504"
"3334","FDO11","OUT017","2181.28891357504"
"3335","FDN48","OUT046","2181.28891357504"
"3336","NCA17","OUT049","2181.28891357504"
"3337","NCN54","OUT013","2181.28891357504"
"3338","FDP22","OUT013","2181.28891357504"
"3339","NCB54","OUT035","2181.28891357504"
"3340","FDD08","OUT045","2181.28891357504"
"3341","DRM48","OUT010","2181.28891357504"
"3342","FDG41","OUT027","2181.28891357504"
"3343","FDE44","OUT027","2181.28891357504"
"3344","FDE26","OUT035","2181.28891357504"
"3345","NCS38","OUT013","2181.28891357504"
"3346","NCJ54","OUT018","2181.28891357504"
"3347","FDI40","OUT019","2181.28891357504"
"3348","FDN45","OUT018","2181.28891357504"
"3349","FDU43","OUT046","2181.28891357504"
"3350","FDI04","OUT010","2181.28891357504"
"3351","NCC07","OUT018","2181.28891357504"
"3352","NCC07","OUT019","2181.28891357504"
"3353","NCD18","OUT045","2181.28891357504"
"3354","FDU55","OUT035","2181.28891357504"
"3355","FDX59","OUT035","2181.28891357504"
"3356","FDR52","OUT049","2181.28891357504"
"3357","NCP17","OUT013","2181.28891357504"
"3358","FDQ32","OUT045","2181.28891357504"
"3359","NCT17","OUT049","2181.28891357504"
"3360","FDO10","OUT049","2181.28891357504"
"3361","FDE32","OUT049","2181.28891357504"
"3362","FDN44","OUT045","2181.28891357504"
"3363","FDH02","OUT035","2181.28891357504"
"3364","FDK60","OUT013","2181.28891357504"
"3365","FDS24","OUT019","2181.28891357504"
"3366","FDL03","OUT010","2181.28891357504"
"3367","FDB46","OUT027","2181.28891357504"
"3368","FDO48","OUT049","2181.28891357504"
"3369","FDZ39","OUT049","2181.28891357504"
"3370","FDT02","OUT027","2181.28891357504"
"3371","FDC50","OUT013","2181.28891357504"
"3372","FDP39","OUT035","2181.28891357504"
"3373","DRG15","OUT018","2181.28891357504"
"3374","FDP10","OUT018","2181.28891357504"
"3375","FDF53","OUT027","2181.28891357504"
"3376","FDN34","OUT045","2181.28891357504"
"3377","FDK02","OUT045","2181.28891357504"
"3378","FDC23","OUT045","2181.28891357504"
"3379","FDJ10","OUT019","2181.28891357504"
"3380","FDE53","OUT035","2181.28891357504"
"3381","FDR25","OUT035","2181.28891357504"
"3382","FDW50","OUT046","2181.28891357504"
"3383","FDS09","OUT049","2181.28891357504"
"3384","FDW49","OUT010","2181.28891357504"
"3385","FDU51","OUT046","2181.28891357504"
"3386","FDF28","OUT018","2181.28891357504"
"3387","NCY30","OUT018","2181.28891357504"
"3388","FDD44","OUT045","2181.28891357504"
"3389","FDX09","OUT017","2181.28891357504"
"3390","NCF30","OUT013","2181.28891357504"
"3391","FDZ50","OUT019","2181.28891357504"
"3392","FDW37","OUT013","2181.28891357504"
"3393","FDD11","OUT049","2181.28891357504"
"3394","DRH39","OUT018","2181.28891357504"
"3395","FDA36","OUT049","2181.28891357504"
"3396","NCG43","OUT049","2181.28891357504"
"3397","FDF02","OUT035","2181.28891357504"
"3398","FDP57","OUT027","2181.28891357504"
"3399","NCE42","OUT017","2181.28891357504"
"3400","NCR38","OUT027","2181.28891357504"
"3401","FDP03","OUT019","2181.28891357504"
"3402","FDO51","OUT035","2181.28891357504"
"3403","NCQ42","OUT046","2181.28891357504"
"3404","NCM41","OUT046","2181.28891357504"
"3405","FDH48","OUT027","2181.28891357504"
"3406","DRF60","OUT046","2181.28891357504"
"3407","FDJ27","OUT035","2181.28891357504"
"3408","FDQ14","OUT013","2181.28891357504"
"3409","FDN27","OUT017","2181.28891357504"
"3410","NCQ02","OUT046","2181.28891357504"
"3411","FDJ33","OUT049","2181.28891357504"
"3412","FDP07","OUT027","2181.28891357504"
"3413","DRE01","OUT049","2181.28891357504"
"3414","FDU36","OUT045","2181.28891357504"
"3415","FDL28","OUT017","2181.28891357504"
"3416","NCX53","OUT046","2181.28891357504"
"3417","FDZ39","OUT013","2181.28891357504"
"3418","NCP42","OUT013","2181.28891357504"
"3419","FDJ14","OUT035","2181.28891357504"
"3420","FDK04","OUT049","2181.28891357504"
"3421","NCC19","OUT017","2181.28891357504"
"3422","FDS09","OUT018","2181.28891357504"
"3423","FDZ02","OUT046","2181.28891357504"
"3424","FDD35","OUT018","2181.28891357504"
"3425","NCY42","OUT017","2181.28891357504"
"3426","FDB05","OUT045","2181.28891357504"
"3427","FDF20","OUT035","2181.28891357504"
"3428","NCO41","OUT018","2181.28891357504"
"3429","FDC40","OUT027","2181.28891357504"
"3430","FDV58","OUT045","2181.28891357504"
"3431","FDZ57","OUT045","2181.28891357504"
"3432","DRM35","OUT046","2181.28891357504"
"3433","DRN36","OUT018","2181.28891357504"
"3434","FDQ13","OUT046","2181.28891357504"
"3435","DRO35","OUT010","2181.28891357504"
"3436","NCD43","OUT035","2181.28891357504"
"3437","FDA51","OUT018","2181.28891357504"
"3438","NCX17","OUT027","2181.28891357504"
"3439","NCZ17","OUT049","2181.28891357504"
"3440","FDR11","OUT027","2181.28891357504"
"3441","FDW34","OUT049","2181.28891357504"
"3442","FDN50","OUT017","2181.28891357504"
"3443","FDS09","OUT046","2181.28891357504"
"3444","FDS48","OUT018","2181.28891357504"
"3445","FDL44","OUT049","2181.28891357504"
"3446","DRF48","OUT018","2181.28891357504"
"3447","FDA14","OUT018","2181.28891357504"
"3448","NCD30","OUT049","2181.28891357504"
"3449","FDI16","OUT017","2181.28891357504"
"3450","NCG06","OUT035","2181.28891357504"
"3451","DRZ24","OUT035","2181.28891357504"
"3452","NCS17","OUT045","2181.28891357504"
"3453","FDB37","OUT045","2181.28891357504"
"3454","FDE10","OUT035","2181.28891357504"
"3455","FDC57","OUT045","2181.28891357504"
"3456","FDM12","OUT018","2181.28891357504"
"3457","FDE24","OUT049","2181.28891357504"
"3458","FDW22","OUT045","2181.28891357504"
"3459","DRD01","OUT027","2181.28891357504"
"3460","NCZ18","OUT027","2181.28891357504"
"3461","FDN49","OUT045","2181.28891357504"
"3462","FDR22","OUT035","2181.28891357504"
"3463","FDV08","OUT019","2181.28891357504"
"3464","FDY39","OUT046","2181.28891357504"
"3465","FDV36","OUT049","2181.28891357504"
"3466","FDO60","OUT045","2181.28891357504"
"3467","FDU04","OUT027","2181.28891357504"
"3468","FDR20","OUT027","2181.28891357504"
"3469","FDW19","OUT019","2181.28891357504"
"3470","FDU40","OUT049","2181.28891357504"
"3471","FDK15","OUT045","2181.28891357504"
"3472","DRF15","OUT035","2181.28891357504"
"3473","FDQ25","OUT017","2181.28891357504"
"3474","FDI48","OUT019","2181.28891357504"
"3475","FDS49","OUT046","2181.28891357504"
"3476","FDV22","OUT046","2181.28891357504"
"3477","NCV42","OUT046","2181.28891357504"
"3478","FDX26","OUT046","2181.28891357504"
"3479","FDI33","OUT018","2181.28891357504"
"3480","FDZ14","OUT049","2181.28891357504"
"3481","FDG10","OUT013","2181.28891357504"
"3482","FDM38","OUT018","2181.28891357504"
"3483","FDG26","OUT027","2181.28891357504"
"3484","FDH46","OUT035","2181.28891357504"
"3485","FDN13","OUT018","2181.28891357504"
"3486","FDU57","OUT035","2181.28891357504"
"3487","NCI06","OUT046","2181.28891357504"
"3488","FDM38","OUT045","2181.28891357504"
"3489","NCG42","OUT010","2181.28891357504"
"3490","FDL39","OUT045","2181.28891357504"
"3491","FDT31","OUT019","2181.28891357504"
"3492","FDV59","OUT013","2181.28891357504"
"3493","FDB49","OUT035","2181.28891357504"
"3494","FDD58","OUT049","2181.28891357504"
"3495","DRN59","OUT046","2181.28891357504"
"3496","FDX48","OUT049","2181.28891357504"
"3497","FDQ11","OUT049","2181.28891357504"
"3498","FDY12","OUT049","2181.28891357504"
"3499","FDQ11","OUT045","2181.28891357504"
"3500","DRI11","OUT017","2181.28891357504"
"3501","FDY32","OUT027","2181.28891357504"
"3502","FDS51","OUT045","2181.28891357504"
"3503","FDR19","OUT010","2181.28891357504"
"3504","DRB13","OUT018","2181.28891357504"
